"","Sexo","Edad","Tipo de jornada","Tipo de dato","Periodo","Total"
"1203","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2010,"26,1"
"1204","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2009,"28"
"1205","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2008,"26,1"
"1206","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2007,"22,3"
"1207","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2006,"23,5"
"1208","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2022,"21,4"
"1209","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2021,"22,9"
"1210","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2020,"23,1"
"1211","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2019,"24,1"
"1212","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2018,"25,2"
"1213","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2017,"23,8"
"1214","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2016,"24,7"
"1215","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2015,"24,1"
"1216","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2014,"27,9"
"1217","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2013,"26,9"
"1218","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2012,"22,8"
"1219","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2011,"21"
"1220","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2010,"23,8"
"1221","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2009,"25,3"
"1222","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2008,"23,4"
"1223","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2007,"23,3"
"1224","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Porcentaje",2006,"24"
"1225","Ambos sexos","70 y más años","Total","Valor absoluto",2022,"62"
"1226","Ambos sexos","70 y más años","Total","Valor absoluto",2021,"56,3"
"1227","Ambos sexos","70 y más años","Total","Valor absoluto",2020,"52,1"
"1228","Ambos sexos","70 y más años","Total","Valor absoluto",2019,"54,5"
"1229","Ambos sexos","70 y más años","Total","Valor absoluto",2018,"47"
"1230","Ambos sexos","70 y más años","Total","Valor absoluto",2017,"41,5"
"1231","Ambos sexos","70 y más años","Total","Valor absoluto",2016,"35"
"1232","Ambos sexos","70 y más años","Total","Valor absoluto",2015,"33"
"1233","Ambos sexos","70 y más años","Total","Valor absoluto",2014,"31,9"
"1234","Ambos sexos","70 y más años","Total","Valor absoluto",2013,"32,9"
"1235","Ambos sexos","70 y más años","Total","Valor absoluto",2012,"40,8"
"1236","Ambos sexos","70 y más años","Total","Valor absoluto",2011,"41,6"
"1237","Ambos sexos","70 y más años","Total","Valor absoluto",2010,"41,1"
"1238","Ambos sexos","70 y más años","Total","Valor absoluto",2009,"38,8"
"1239","Ambos sexos","70 y más años","Total","Valor absoluto",2008,"41,5"
"1240","Ambos sexos","70 y más años","Total","Valor absoluto",2007,"47,4"
"1241","Ambos sexos","70 y más años","Total","Valor absoluto",2006,"48,8"
"1242","Ambos sexos","70 y más años","Total","Porcentaje",2022,"100"
"1243","Ambos sexos","70 y más años","Total","Porcentaje",2021,"100"
"1244","Ambos sexos","70 y más años","Total","Porcentaje",2020,"100"
"1245","Ambos sexos","70 y más años","Total","Porcentaje",2019,"100"
"1246","Ambos sexos","70 y más años","Total","Porcentaje",2018,"100"
"1247","Ambos sexos","70 y más años","Total","Porcentaje",2017,"100"
"1248","Ambos sexos","70 y más años","Total","Porcentaje",2016,"100"
"1249","Ambos sexos","70 y más años","Total","Porcentaje",2015,"100"
"1250","Ambos sexos","70 y más años","Total","Porcentaje",2014,"100"
"1251","Ambos sexos","70 y más años","Total","Porcentaje",2013,"100"
"1252","Ambos sexos","70 y más años","Total","Porcentaje",2012,"100"
"1253","Ambos sexos","70 y más años","Total","Porcentaje",2011,"100"
"1254","Ambos sexos","70 y más años","Total","Porcentaje",2010,"100"
"1255","Ambos sexos","70 y más años","Total","Porcentaje",2009,"100"
"1256","Ambos sexos","70 y más años","Total","Porcentaje",2008,"100"
"1257","Ambos sexos","70 y más años","Total","Porcentaje",2007,"100"
"1258","Ambos sexos","70 y más años","Total","Porcentaje",2006,"100"
"1259","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2022,"34,1"
"1260","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2021,"33,5"
"1261","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2020,"30,1"
"1262","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2019,"32"
"1263","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2018,"28,3"
"1264","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2017,"27,3"
"1265","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2016,"21,6"
"1266","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2015,"21,2"
"1267","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2014,"18,2"
"1268","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2013,"20,4"
"1269","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2012,"24,1"
"1270","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2011,"24,3"
"1271","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2010,"24,9"
"1272","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2009,"21,2"
"1273","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2008,"22,8"
"1274","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2007,"24,9"
"1275","Ambos sexos","70 y más años","Jornada a tiempo completo","Valor absoluto",2006,"26,4"
"1276","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2022,"54,9"
"1277","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2021,"59,5"
"1278","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2020,"57,8"
"1279","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2019,"58,7"
"1280","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2018,"60,1"
"1281","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2017,"65,8"
"1282","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2016,"61,5"
"1283","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2015,"64,1"
"1284","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2014,"57"
"1285","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2013,"62"
"1286","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2012,"59"
"1287","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2011,"58,3"
"1288","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2010,"60,7"
"1289","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2009,"54,8"
"1290","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2008,"54,9"
"1291","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2007,"52,5"
"1292","Ambos sexos","70 y más años","Jornada a tiempo completo","Porcentaje",2006,"54"
"1293","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2022,"28"
"1294","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2021,"22,8"
"1295","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2020,"22"
"1296","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2019,"22,5"
"1297","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2018,"18,8"
"1298","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2017,"14,2"
"1299","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2016,"13,5"
"1300","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2015,"11,8"
"1301","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2014,"13,7"
"1302","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2013,"12,5"
"1303","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2012,"16,8"
"1304","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2011,"17,3"
"1305","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2010,"16,1"
"1306","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2009,"17,5"
"1307","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2008,"18,7"
"1308","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2007,"22,5"
"1309","Ambos sexos","70 y más años","Jornada a tiempo parcial","Valor absoluto",2006,"22,4"
"1310","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2022,"45,1"
"1311","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2021,"40,5"
"1312","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2020,"42,2"
"1313","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2019,"41,3"
"1314","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2018,"39,9"
"1315","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2017,"34,2"
"1316","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2016,"38,5"
"1317","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2015,"35,9"
"1318","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2014,"43"
"1319","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2013,"38"
"1320","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2012,"41"
"1321","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2011,"41,7"
"1322","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2010,"39,3"
"1323","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2009,"45,2"
"1324","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2008,"45,1"
"1325","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2007,"47,5"
"1326","Ambos sexos","70 y más años","Jornada a tiempo parcial","Porcentaje",2006,"46"
